consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text.started,scales_images.started,text_4.started,next_slide_text.started,key_resp_3.started,scale_slider.response,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,mouse_2.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
"6 of 6
I agree to take part in this study.",,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,27.961883509007748,y,0.010938674909994006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.040571314049885,30.040571314049885,30.040571314049885,30.040571314049885,30.040571314049885,30.040571314049885,30.040571314049885,10.033033189014532,20,5.0,10.019764069002122,,-0.011111111111111112,-0.3958333333333333,1,0,0,continue_box_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 1 of 8,This experiment is about using information to make decisions. Each trial will look similar to this:,10.0,10.0,10.0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,47.267838191997726,47.267838191997726,47.267838191997726,47.267838191997726,47.267838191997726,47.267838191997726,47.267838191997726,47.267838191997726,47.267838191997726,49.24603641801514,space,0.10123909392859787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 2 of 8,"First, you should read the text above the image.",10.0,0.15,-0.55,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.379178939037956,49.379178939037956,49.379178939037956,49.379178939037956,49.379178939037956,49.379178939037956,49.379178939037956,49.379178939037956,49.379178939037956,51.37889841903234,space,0.139160678954795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 3 of 8,Then you should look at the image. It will show a map of a country. The colour of each region of the country reflects its pollution level. Pollution levels are displayed in standardised units.,10.0,-0.075,-0.24,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.55091705004452,51.55091705004452,51.55091705004452,51.55091705004452,51.55091705004452,51.55091705004452,51.55091705004452,51.55091705004452,51.55091705004452,53.545934035035316,space,0.15354210295481607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 4 of 8,Data on different types of pollution are shown throughout the experiment. (A colour scale may be provided or not provided to you.),10.0,-0.075,-0.24,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.732122704037465,53.732122704037465,53.732122704037465,53.732122704037465,53.732122704037465,53.732122704037465,53.732122704037465,53.732122704037465,53.732122704037465,55.729104641999584,space,0.06049644993618131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 5 of 8,"Then you should read the question below the image. Here, the question asks you to rate how severe the pollution levels in the pointed region is.",10.0,-0.28,-0.53,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.81493909499841,55.81493909499841,55.81493909499841,55.81493909499841,55.81493909499841,55.81493909499841,55.81493909499841,55.81493909499841,55.81493909499841,57.81271263799863,space,2.0982931439648382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 6 of 8,You should move the marker to indicate your response.,0.0,-0.36,-0.45,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9289479959989,59.9289479959989,59.9289479959989,59.9289479959989,59.9289479959989,59.9289479959989,59.9289479959989,59.9289479959989,59.9289479959989,61.914003400015645,space,0.1848723679431714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 7 of 8,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",0.1,-0.36,-0.45,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.13015916000586,62.13015916000586,62.13015916000586,62.13015916000586,62.13015916000586,62.13015916000586,62.13015916000586,62.13015916000586,62.13015916000586,64.11166420404334,space,0.00795562390703708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,Slide 8 of 8,Press the spacebar to begin the experiment.,-0.1,10.0,10.0,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.14464801299619,64.14464801299619,64.14464801299619,64.14464801299619,64.14464801299619,64.14464801299619,64.14464801299619,64.14464801299619,64.14464801299619,66.14476711302996,space,13.259784894937184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,42,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2in,images/all_images/2in.jpeg,,,,,,,,,,,,,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.50490032200469,79.50490032200469,79.50490032200469,79.50490032200469,79.50490032200469,85.66150018799817,1.613888888888889,6.1636229360010475,space,0.5624912419589236,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,33,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cn,images/all_images/13cn.jpeg,,,,,,,,,,,,,0,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25720945902867,86.25720945902867,86.25720945902867,86.25720945902867,86.25720945902867,86.57803612400312,1.6111111111111112,0.4887890809914097,space,0.1568583579501137,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/all_images/19cn.jpeg,,,,,,,,,,,,,0,2,2,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.77330336399609,86.77330336399609,86.77330336399609,86.77330336399609,86.77330336399609,86.92800978402374,1.6111111111111112,0.2571960389614105,space,0.10314352595014498,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,11,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11is,images/all_images/11is.jpeg,,,,,,,,,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07039339200128,87.07039339200128,87.07039339200128,87.07039339200128,87.07039339200128,87.21161336504156,1.6111111111111112,0.2564427349716425,space,0.11027268395991996,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/all_images/1in.jpeg,,,,,,,,,,,,,0,4,4,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.35611371003324,87.35611371003324,87.35611371003324,87.35611371003324,87.35611371003324,87.49477994302288,1.6111111111111112,0.256528815953061,space,0.11715024599106982,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/all_images/12is.jpeg,,,,,,,,,,,,,0,5,5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.65418479399523,87.65418479399523,87.65418479399523,87.65418479399523,87.65418479399523,87.76153615000658,1.6111111111111112,0.23953120096120983,space,0.13455160695593804,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,12,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12in,images/all_images/12in.jpeg,,,,,,,,,,,,,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.93771960702725,87.93771960702725,87.93771960702725,87.93771960702725,87.93771960702725,88.02803590300027,1.6111111111111112,0.07556641800329089,space,0.010342930967453867,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,7,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7is,images/all_images/7is.jpeg,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0767746840138,88.0767746840138,88.0767746840138,88.0767746840138,88.0767746840138,88.17851765803061,1.6111111111111112,0.09010108601069078,space,0.022155732905957848,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,23,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3in,images/all_images/3in.jpeg,,,,,,,,,,,,,0,8,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23978812299902,88.23978812299902,88.23978812299902,88.23978812299902,88.23978812299902,88.3116351950448,1.6111111111111112,0.05686927097849548,space,0.01108496793312952,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/all_images/14is.jpeg,,,,,,,,,,,,,0,9,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.36161812400678,88.36161812400678,88.36161812400678,88.36161812400678,88.36161812400678,88.44481693801936,1.6111111111111112,0.07716389698907733,space,0.017679719952866435,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,19,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19is,images/all_images/19is.jpeg,,,,,,,,,,,,,0,10,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.50475295103388,88.50475295103388,88.50475295103388,88.50475295103388,88.50475295103388,88.59484261402395,1.6111111111111112,0.0895915679866448,space,0.021267755946610123,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/all_images/7cn.jpeg,,,,,,,,,,,,,0,11,11,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.66269879700849,88.66269879700849,88.66269879700849,88.66269879700849,88.66269879700849,88.7447265360388,1.6111111111111112,0.06680750998202711,space,0.010788463929202408,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,37,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cn,images/all_images/17cn.jpeg,,,,,,,,,,,,,0,12,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.79410582000855,88.79410582000855,88.79410582000855,88.79410582000855,88.79410582000855,88.87824877304956,1.6111111111111112,0.07315417903009802,space,0.023161663964856416,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/all_images/15in.jpeg,,,,,,,,,,,,,0,13,13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9441534000216,88.9441534000216,88.9441534000216,88.9441534000216,88.9441534000216,89.02827106503537,1.6111111111111112,0.07260084396693856,space,0.005544026964344084,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/all_images/16is.jpeg,,,,,,,,,,,,,0,14,14,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.07777527801227,89.07777527801227,89.07777527801227,89.07777527801227,89.07777527801227,89.16152096999576,1.6111111111111112,0.18842941202456132,space,0.15145070193102583,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/all_images/8cs.jpeg,,,,,,,,,,,,,0,15,15,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36074760404881,89.36074760404881,89.36074760404881,89.36074760404881,89.36074760404881,89.44475530501222,1.6111111111111112,0.20349610899575055,space,0.15339435392525047,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,64,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4is,images/all_images/4is.jpeg,,,,,,,,,,,,,0,16,16,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.63893776002806,89.63893776002806,89.63893776002806,89.63893776002806,89.63893776002806,89.72875571501208,1.6111111111111112,0.0728522640420124,space,0.015365781961008906,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,80,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20is,images/all_images/20is.jpeg,,,,,,,,,,,,,0,17,17,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.78165223402902,89.78165223402902,89.78165223402902,89.78165223402902,89.78165223402902,89.86167639202904,1.6111111111111112,0.06948093697428703,space,0.032537999970372766,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,65,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5in,images/all_images/5in.jpeg,,,,,,,,,,,,,0,18,18,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.92745624802774,89.92745624802774,89.92745624802774,89.92745624802774,89.92745624802774,89.99510454799747,1.6111111111111112,0.056839908997062594,space,0.04481108393520117,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,60,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cn,images/all_images/20cn.jpeg,,,,,,,,,,,,,0,19,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.07760728703579,90.07760728703579,90.07760728703579,90.07760728703579,90.07760728703579,90.11150213103974,1.6111111111111112,0.03261267900234088,space,0.0720424999599345,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/all_images/11in.jpeg,,,,,,,,,,,,,0,20,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.22159191401443,90.22159191401443,90.22159191401443,90.22159191401443,90.22159191401443,90.26210415101377,1.6111111111111112,0.028541964013129473,space,0.06209486594889313,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,21,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cn,images/all_images/1cn.jpeg,,,,,,,,,,,,,0,21,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.36169463803526,90.36169463803526,90.36169463803526,90.36169463803526,90.36169463803526,90.3825554450159,1.6111111111111112,0.023048698960337788,space,0.08859820192446932,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,47,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cs,images/all_images/7cs.jpeg,,,,,,,,,,,,,0,22,22,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5103294380242,90.5103294380242,90.5103294380242,90.5103294380242,90.5103294380242,90.69539971800987,1.6111111111111112,0.1721157890278846,space,0.09038233692990616,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,75,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cn,images/all_images/15cn.jpeg,,,,,,,,,,,,,0,23,23,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.82644653902389,90.82644653902389,90.82644653902389,90.82644653902389,90.82644653902389,90.97908181900857,1.6111111111111112,0.27127843897324055,space,0.10962803295115009,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,52,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cn,images/all_images/12cn.jpeg,,,,,,,,,,,,,0,24,24,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.12649091001367,91.12649091001367,91.12649091001367,91.12649091001367,91.12649091001367,91.24546137702418,1.6111111111111112,0.10650728701148182,space,0.004221144947223365,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,70,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cs,images/all_images/10cs.jpeg,,,,,,,,,,,,,0,25,25,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.29285236104624,91.29285236104624,91.29285236104624,91.29285236104624,91.29285236104624,91.39516361802816,1.6111111111111112,0.08721060503739864,space,0.029662069980986416,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,1,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cs,images/all_images/1cs.jpeg,,,,,,,,,,,,,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.46112704102416,91.46112704102416,91.46112704102416,91.46112704102416,91.46112704102416,91.5285587880062,1.6111111111111112,0.05782312504015863,space,0.039876427967101336,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,50,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10in,images/all_images/10in.jpeg,,,,,,,,,,,,,0,27,27,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6075714030303,91.6075714030303,91.6075714030303,91.6075714030303,91.6075714030303,91.66161200299393,1.6111111111111112,0.03894538100576028,space,0.07381919294130057,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
,,,,,,5,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cs,images/all_images/5cs.jpeg,,,,,,,,,,,,,0,28,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.77184339601081,91.77184339601081,91.77184339601081,91.77184339601081,91.77184339601081,91.9450002850499,1.6111111111111112,0.15561045502545312,space,0.09973675396759063,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_15h38.31.184,BZ,2022.2.4,None,
