consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text1.started,scales_images.started,add_question_text2.started,next_slide_text.started,spacebar_continue_7.started,scale_slider.response,spacebar_continue_7.keys,spacebar_continue_7.rt,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,Slide 2 of 8,"First, you should read the text above the image.",10.0,0.15,-0.55,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.67940643092152,67.67940643092152,67.67940643092152,67.67940643092152,67.67940643092152,67.67940643092152,67.67940643092152,67.67940643092152,67.67940643092152,69.66197314695455,space,0.09597024915274233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,Slide 3 of 8,Then you should look at the image. It will show a map of a country. The colour of each region of the country reflects its pollution level. Pollution levels are displayed in standardised units.,10.0,-0.075,-0.24,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.78441421594471,69.78441421594471,69.78441421594471,69.78441421594471,69.78441421594471,69.78441421594471,69.78441421594471,69.78441421594471,69.78441421594471,71.77797743293922,space,0.14080588705837727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,Slide 4 of 8,Data on different types of pollution are shown throughout the experiment. (A colour scale may be provided or not provided to you.),10.0,-0.075,-0.24,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94935023400467,71.94935023400467,71.94935023400467,71.94935023400467,71.94935023400467,71.94935023400467,71.94935023400467,71.94935023400467,71.94935023400467,73.94509832200129,space,0.1421913990052417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,Slide 5 of 8,"Then you should read the question below the image. Here, the question asks you to rate how severe the pollution levels in the pointed region is.",10.0,-0.28,-0.53,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.11429270089138,74.11429270089138,74.11429270089138,74.11429270089138,74.11429270089138,74.11429270089138,74.11429270089138,74.11429270089138,74.11429270089138,76.09500383597333,space,0.017905998043715954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,Slide 6 of 8,You should move the marker to indicate your response.,0.0,-0.36,-0.45,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.14592976099811,76.14592976099811,76.14592976099811,76.14592976099811,76.14592976099811,76.14592976099811,76.14592976099811,76.14592976099811,76.14592976099811,78.12878136499785,space,0.17946912406478077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,Slide 7 of 8,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",0.1,-0.36,-0.45,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.33297777490225,78.33297777490225,78.33297777490225,78.33297777490225,78.33297777490225,78.33297777490225,78.33297777490225,78.33297777490225,78.33297777490225,80.32870150299277,space,0.03234167897608131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,Slide 8 of 8,Press the spacebar to begin the experiment.,-0.1,10.0,10.0,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.38120038493071,80.38120038493071,80.38120038493071,80.38120038493071,80.38120038493071,80.38120038493071,80.38120038493071,80.38120038493071,80.38120038493071,82.37867393693887,space,0.036179218092001975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,80,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20is,images/pointed_maps_images/20is.jpeg,,,,,,,,,,,,,0,0,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.52550693496596,82.52550693496596,82.52550693496596,82.52550693496596,82.52550693496596,83.7611960049253,1.51875,1.2470939920749515,space,0.08278846694156528,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,43,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cs,images/pointed_maps_images/3cs.jpeg,,,,,,,,,,,,,0,1,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.87300974689424,83.87300974689424,83.87300974689424,83.87300974689424,83.87300974689424,83.91187489894219,1.5166666666666666,0.028110218001529574,space,0.08023100008722395,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/pointed_maps_images/16is.jpeg,,,,,,,,,,,,,0,2,2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.02101277199108,84.02101277199108,84.02101277199108,84.02101277199108,84.02101277199108,84.06179096898995,1.5166666666666666,0.027010137913748622,space,0.1032362780533731,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,3,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3is,images/pointed_maps_images/3is.jpeg,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.20033333089668,84.20033333089668,84.20033333089668,84.20033333089668,84.20033333089668,84.36177262000274,1.5166666666666666,0.2918045559199527,space,0.12235006305854768,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,13,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cs,images/pointed_maps_images/13cs.jpeg,,,,,,,,,,,,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.51905072596855,84.51905072596855,84.51905072596855,84.51905072596855,84.51905072596855,84.62837945192587,1.5166666666666666,0.09179105795919895,space,0.14450986206065863,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/pointed_maps_images/19cs.jpeg,,,,,,,,,,,,,0,5,5,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.80668127094395,84.80668127094395,84.80668127094395,84.80668127094395,84.80668127094395,84.82857213099487,1.5166666666666666,0.01868956396356225,space,0.08883008698467165,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/pointed_maps_images/19in.jpeg,,,,,,,,,,,,,0,6,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.95572397590149,84.95572397590149,84.95572397590149,84.95572397590149,84.95572397590149,84.97831078700256,1.5166666666666666,0.12270619301125407,space,0.12864783802069724,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,11,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11is,images/pointed_maps_images/11is.jpeg,,,,,,,,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.14099769690074,85.14099769690074,85.14099769690074,85.14099769690074,85.14099769690074,85.21198705397546,1.5166666666666666,0.05535179399885237,space,0.049057942000217736,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,40,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cs,images/pointed_maps_images/20cs.jpeg,,,,,,,,,,,,,0,8,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.29317228891887,85.29317228891887,85.29317228891887,85.29317228891887,85.29317228891887,85.32847193896305,1.5166666666666666,0.03195222304202616,space,0.0434065560111776,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/pointed_maps_images/8cn.jpeg,,,,,,,,,,,,,0,9,9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.40710101090372,85.40710101090372,85.40710101090372,85.40710101090372,85.40710101090372,85.46192962594796,1.5166666666666666,0.0410749230068177,space,0.09918920195195824,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,62,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cs,images/pointed_maps_images/2cs.jpeg,,,,,,,,,,,,,0,10,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.58916070498526,85.58916070498526,85.58916070498526,85.58916070498526,85.58916070498526,85.71194591291714,1.5166666666666666,0.10772567102685571,space,0.014881675015203655,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,10,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cn,images/pointed_maps_images/10cn.jpeg,,,,,,,,,,,,,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.75986132200342,85.75986132200342,85.75986132200342,85.75986132200342,85.75986132200342,85.84503107494675,1.5166666666666666,0.07252700300887227,space,0.04358201602008194,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/pointed_maps_images/19cn.jpeg,,,,,,,,,,,,,0,12,12,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.92310601694044,85.92310601694044,85.92310601694044,85.92310601694044,85.92310601694044,86.06177477294113,1.5166666666666666,0.24098681996110827,space,0.12620800000149757,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,44,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cn,images/pointed_maps_images/4cn.jpeg,,,,,,,,,,,,,0,13,13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2231515229214,86.2231515229214,86.2231515229214,86.2231515229214,86.2231515229214,86.26184218598064,1.5166666666666666,0.029842857038602233,space,0.026603383128531277,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/pointed_maps_images/1in.jpeg,,,,,,,,,,,,,0,14,14,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.32711210194975,86.32711210194975,86.32711210194975,86.32711210194975,86.32711210194975,86.37845440290403,1.5166666666666666,0.04254272999241948,space,0.01777371298521757,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,45,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5is,images/pointed_maps_images/5is.jpeg,,,,,,,,,,,,,0,15,15,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.43857181200292,86.43857181200292,86.43857181200292,86.43857181200292,86.43857181200292,86.51181559090037,1.5166666666666666,0.05612897302489728,space,0.04782343306578696,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,16,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16in,images/pointed_maps_images/16in.jpeg,,,,,,,,,,,,,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.58941189898178,86.58941189898178,86.58941189898178,86.58941189898178,86.58941189898178,86.72871525899973,1.5166666666666666,0.30855900899041444,space,0.20028696907684207,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,77,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17in,images/pointed_maps_images/17in.jpeg,,,,,,,,,,,,,0,17,17,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.97238990594633,86.97238990594633,86.97238990594633,86.97238990594633,86.97238990594633,87.04502266191412,1.5166666666666666,0.0554213379509747,space,0.024192895041778684,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,5,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cs,images/pointed_maps_images/5cs.jpeg,,,,,,,,,,,,,0,18,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.10998879990075,87.10998879990075,87.10998879990075,87.10998879990075,87.10998879990075,87.14520125789568,1.5166666666666666,0.12309340399224311,space,0.10107376903761178,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,4,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4in,images/pointed_maps_images/4in.jpeg,,,,,,,,,,,,,0,19,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.28739401896019,87.28739401896019,87.28739401896019,87.28739401896019,87.28739401896019,87.36157267796807,1.5166666666666666,0.0573789729969576,space,0.033038228983059525,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,2,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cn,images/pointed_maps_images/2cn.jpeg,,,,,,,,,,,,,0,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.42066434398293,87.42066434398293,87.42066434398293,87.42066434398293,87.42066434398293,87.4616842509713,1.5166666666666666,0.027969565009698272,space,0.02054919407237321,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/pointed_maps_images/7cn.jpeg,,,,,,,,,,,,,0,21,21,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.52155936299823,87.52155936299823,87.52155936299823,87.52155936299823,87.52155936299823,87.59460456692614,1.5166666666666666,0.17365284997504205,space,0.1941144741140306,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/pointed_maps_images/14is.jpeg,,,,,,,,,,,,,0,22,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.82261733990163,87.82261733990163,87.82261733990163,87.82261733990163,87.82261733990163,87.92858033394441,1.5166666666666666,0.09181564499158412,space,0.02208489808253944,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/pointed_maps_images/11in.jpeg,,,,,,,,,,,,,0,23,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.98798756499309,87.98798756499309,87.98798756499309,87.98798756499309,87.98798756499309,88.04476543597411,1.5166666666666666,0.04040341195650399,space,0.05207133502699435,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,63,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cn,images/pointed_maps_images/3cn.jpeg,,,,,,,,,,,,,0,24,24,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.13596485299058,88.13596485299058,88.13596485299058,88.13596485299058,88.13596485299058,88.17800755798817,1.5166666666666666,0.025943601969629526,space,0.013209183933213353,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,55,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cs,images/pointed_maps_images/15cs.jpeg,,,,,,,,,,,,,0,25,25,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.22045185393654,88.22045185393654,88.22045185393654,88.22045185393654,88.22045185393654,88.32831062097102,1.5166666666666666,0.3112494529923424,space,0.19826427614316344,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,15,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15is,images/pointed_maps_images/15is.jpeg,,,,,,,,,,,,,0,26,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.55660760693718,88.55660760693718,88.55660760693718,88.55660760693718,88.55660760693718,88.6946937199682,1.5166666666666666,0.2731891720322892,space,0.14649743307381868,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,60,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cn,images/pointed_maps_images/20cn.jpeg,,,,,,,,,,,,,0,27,27,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.87387991591822,88.87387991591822,88.87387991591822,88.87387991591822,88.87387991591822,88.94472870789468,1.5166666666666666,0.05781115195713937,space,0.06582072703167796,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
,,,,,,57,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17is,images/pointed_maps_images/17is.jpeg,,,,,,,,,,,,,0,28,28,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.04485681490041,89.04485681490041,89.04485681490041,89.04485681490041,89.04485681490041,89.3616662939312,1.5166666666666666,0.40545774693600833,space,0.169046760071069,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h18.27.237,BZ,2022.2.4,None,
